item_id,recommend,posted year,sentiment_analysis,developer
238460.0,False,2015,0,The Behemoth
238460.0,False,2015,0,The Behemoth
238460.0,False,2015,0,The Behemoth
238460.0,False,2015,2,The Behemoth
238460.0,False,2015,2,The Behemoth
238460.0,False,2015,2,The Behemoth
238460.0,False,2015,2,The Behemoth
238460.0,False,2015,2,The Behemoth
238460.0,False,2015,2,The Behemoth
238460.0,False,2015,2,The Behemoth
238460.0,False,2015,2,The Behemoth
34900.0,False,2015,2,Invent4 Entertainment
34900.0,False,2014,0,Invent4 Entertainment
34900.0,False,2014,2,Invent4 Entertainment
34900.0,False,2015,0,Invent4 Entertainment
34900.0,False,2015,2,Invent4 Entertainment
34900.0,False,2014,2,Invent4 Entertainment
34900.0,False,2014,0,Invent4 Entertainment
34900.0,False,2014,2,Invent4 Entertainment
34900.0,False,2015,2,Invent4 Entertainment
34900.0,False,2015,2,Invent4 Entertainment
34900.0,False,2015,0,Invent4 Entertainment
34900.0,False,2015,0,Invent4 Entertainment
34900.0,False,2015,0,Invent4 Entertainment
34900.0,False,2014,0,Invent4 Entertainment
34900.0,False,2014,2,Invent4 Entertainment
34900.0,False,2014,0,Invent4 Entertainment
113200.0,False,2013,2,Edmund McMillen and Florian Himsl
113200.0,False,2013,2,Edmund McMillen and Florian Himsl
113200.0,False,2013,2,Edmund McMillen and Florian Himsl
113200.0,False,2013,2,Edmund McMillen and Florian Himsl
113200.0,False,2013,0,Edmund McMillen and Florian Himsl
113200.0,False,2013,0,Edmund McMillen and Florian Himsl
113200.0,False,2013,0,Edmund McMillen and Florian Himsl
113200.0,False,2013,0,Edmund McMillen and Florian Himsl
113200.0,False,2014,2,Edmund McMillen and Florian Himsl
113200.0,False,2014,2,Edmund McMillen and Florian Himsl
113200.0,False,2014,2,Edmund McMillen and Florian Himsl
113200.0,False,2014,2,Edmund McMillen and Florian Himsl
113200.0,False,2014,0,Edmund McMillen and Florian Himsl
113200.0,False,2014,0,Edmund McMillen and Florian Himsl
113200.0,False,2014,0,Edmund McMillen and Florian Himsl
113200.0,False,2014,0,Edmund McMillen and Florian Himsl
213670.0,False,2014,2,Obsidian Entertainment
213670.0,False,2014,2,Obsidian Entertainment
213670.0,False,2014,2,Obsidian Entertainment
213670.0,False,2014,2,Obsidian Entertainment
213670.0,False,2014,2,Obsidian Entertainment
213670.0,False,2014,2,Obsidian Entertainment
105600.0,False,2014,0,Re-Logic
105600.0,False,2014,0,Re-Logic
105600.0,False,2014,0,Re-Logic
105600.0,False,2014,0,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2014,0,Re-Logic
105600.0,False,2014,0,Re-Logic
105600.0,False,2014,0,Re-Logic
105600.0,False,2014,0,Re-Logic
105600.0,False,2013,2,Re-Logic
105600.0,False,2013,2,Re-Logic
105600.0,False,2013,2,Re-Logic
105600.0,False,2013,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2013,2,Re-Logic
105600.0,False,2013,2,Re-Logic
105600.0,False,2013,2,Re-Logic
105600.0,False,2013,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2014,2,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,0,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
105600.0,False,2015,2,Re-Logic
620.0,False,2014,2,Valve
620.0,False,2014,2,Valve
620.0,False,2015,0,Valve
620.0,False,2015,0,Valve
620.0,False,2014,2,Valve
620.0,False,2014,2,Valve
317360.0,False,2015,0,Double Action Factory
317360.0,False,2015,0,Double Action Factory
317360.0,False,2015,0,Double Action Factory
223710.0,False,2014,0,Team Psykskallar
223710.0,False,2014,0,Team Psykskallar
223710.0,False,2014,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2014,0,Team Psykskallar
223710.0,False,2014,0,Team Psykskallar
223710.0,False,2014,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,0,Team Psykskallar
223710.0,False,2015,2,Team Psykskallar
223710.0,False,2015,2,Team Psykskallar
223710.0,False,2015,2,Team Psykskallar
223710.0,False,2014,2,Team Psykskallar
223710.0,False,2014,2,Team Psykskallar
223710.0,False,2014,2,Team Psykskallar
223710.0,False,2014,2,Team Psykskallar
223710.0,False,2014,2,Team Psykskallar
223710.0,False,2014,2,Team Psykskallar
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,0,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
299360.0,False,2015,2,"Jagex,Artplant"
322330.0,False,2015,0,Klei Entertainment
322330.0,False,2015,0,Klei Entertainment
322330.0,False,2015,0,Klei Entertainment
322330.0,False,2015,2,Klei Entertainment
322330.0,False,2015,2,Klei Entertainment
322330.0,False,2015,2,Klei Entertainment
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2014,0,The Behemoth
204360.0,False,2014,0,The Behemoth
204360.0,False,2014,0,The Behemoth
204360.0,False,2014,0,The Behemoth
204360.0,False,2014,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
204360.0,False,2015,0,The Behemoth
248570.0,False,2015,2,Nabi Studios
248570.0,False,2015,2,Nabi Studios
248570.0,False,2015,2,Nabi Studios
248570.0,False,2015,2,Nabi Studios
248570.0,False,2015,0,Nabi Studios
248570.0,False,2015,0,Nabi Studios
248570.0,False,2015,0,Nabi Studios
248570.0,False,2015,0,Nabi Studios
248570.0,False,2014,2,Nabi Studios
248570.0,False,2014,2,Nabi Studios
248570.0,False,2014,2,Nabi Studios
248570.0,False,2014,2,Nabi Studios
248570.0,False,2015,0,Nabi Studios
248570.0,False,2015,0,Nabi Studios
248570.0,False,2015,0,Nabi Studios
248570.0,False,2015,0,Nabi Studios
248570.0,False,2014,2,Nabi Studios
248570.0,False,2014,2,Nabi Studios
248570.0,False,2014,2,Nabi Studios
248570.0,False,2014,2,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2015,2,Nabi Studios
248570.0,False,2015,2,Nabi Studios
248570.0,False,2015,2,Nabi Studios
248570.0,False,2015,2,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
248570.0,False,2014,0,Nabi Studios
298630.0,False,2015,0,Mouldy Toof Studios
298630.0,False,2015,0,Mouldy Toof Studios
298630.0,False,2015,0,Mouldy Toof Studios
298630.0,False,2015,0,Mouldy Toof Studios
298630.0,False,2015,0,Mouldy Toof Studios
298630.0,False,2015,2,Mouldy Toof Studios
298630.0,False,2015,2,Mouldy Toof Studios
298630.0,False,2015,2,Mouldy Toof Studios
298630.0,False,2015,2,Mouldy Toof Studios
298630.0,False,2015,2,Mouldy Toof Studios
298630.0,False,2015,0,Mouldy Toof Studios
298630.0,False,2015,0,Mouldy Toof Studios
298630.0,False,2015,0,Mouldy Toof Studios
298630.0,False,2015,0,Mouldy Toof Studios
298630.0,False,2015,0,Mouldy Toof Studios
257750.0,False,2015,2,2Play
257750.0,False,2015,2,2Play
257750.0,False,2015,2,2Play
257750.0,False,2015,2,2Play
221910.0,False,2015,2,Galactic Cafe
221910.0,False,2015,2,Galactic Cafe
221910.0,False,2014,2,Galactic Cafe
221910.0,False,2014,2,Galactic Cafe
221910.0,False,2013,2,Galactic Cafe
221910.0,False,2013,2,Galactic Cafe
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,0,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
417860.0,False,2015,2,Kyle Seeley
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2014,0,New World Interactive
222880.0,False,2014,0,New World Interactive
222880.0,False,2014,0,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,0,New World Interactive
222880.0,False,2015,0,New World Interactive
222880.0,False,2015,0,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2014,2,New World Interactive
222880.0,False,2014,2,New World Interactive
222880.0,False,2014,2,New World Interactive
222880.0,False,2014,0,New World Interactive
222880.0,False,2014,0,New World Interactive
222880.0,False,2014,0,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,2,New World Interactive
222880.0,False,2015,0,New World Interactive
222880.0,False,2015,0,New World Interactive
222880.0,False,2015,0,New World Interactive
222880.0,False,2014,2,New World Interactive
222880.0,False,2014,2,New World Interactive
222880.0,False,2014,2,New World Interactive
377160.0,False,2015,2,Bethesda Game Studios
377160.0,False,2015,2,Bethesda Game Studios
377160.0,False,2015,2,Bethesda Game Studios
377160.0,False,2015,2,Bethesda Game Studios
377160.0,False,2015,2,Bethesda Game Studios
377160.0,False,2015,0,Bethesda Game Studios
377160.0,False,2015,0,Bethesda Game Studios
377160.0,False,2015,0,Bethesda Game Studios
377160.0,False,2015,0,Bethesda Game Studios
377160.0,False,2015,0,Bethesda Game Studios
377160.0,False,2015,2,Bethesda Game Studios
377160.0,False,2015,2,Bethesda Game Studios
377160.0,False,2015,2,Bethesda Game Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2013,2,Facepunch Studios
252490.0,False,2013,2,Facepunch Studios
252490.0,False,2013,2,Facepunch Studios
252490.0,False,2013,2,Facepunch Studios
252490.0,False,2013,2,Facepunch Studios
252490.0,False,2013,2,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2014,0,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2014,2,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,0,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2015,2,Facepunch Studios
252490.0,False,2013,0,Facepunch Studios
252490.0,False,2013,0,Facepunch Studios
252490.0,False,2013,0,Facepunch Studios
252490.0,False,2013,0,Facepunch Studios
252490.0,False,2013,0,Facepunch Studios
